user_id,cluster,episode_title,id,category,title,series,episode_name,description,description2,tags,image,directors_actors,tags2,publication_date,rating,duration_sec,season,episode,features,index
25,2.0,,10051.0,Panel Discussion,Australia Debates,,,"The funniest minds in Australia debate the findings of three issues uncovered by the Australia Talks national survey, asking 60,000 Australians 600 questions, and come to their own conclusions.","['Tom Cashman, Demi Lardner and Nat Damena argue the case that Pets are Better than People, against Mel Buttle, Dane Simpson and Lizzy Hoo arguing the negative. Moderated by Nikki Britton.', ""Arj Barker, Vidya Rajan and Suren Jayemanne argue the case that Younger Australians Have it Easier These Days, against Fiona O'Loughlin, Bridie Connell and Michael Hing arguing the negative. Moderated by Nikki Britton."", 'Steph Tisdell, Sam Campbell and Veronica Milsom argue the affirmative case that Social Media Should be Banned - against Nina Oyama, Danielle Walker and Blake Freeman arguing the negative. Moderated by Nikki Britton.']","['ABC TV Plus', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/fr/FR2011H003S00_60d9063606a5e_1920.jpg,"[""['Host Nikki Britton']""]","['ns:be-informed', 'public-affairs', 'current-affairs', 'interview', 'talk-show', 'abc2', 'panel', 'ns:be-entertained', 'australia', 'aussie', 'a:young-sink-dink', 'a:established-parents', 'investigation', 'a:older-sink-dink', 'revealing']",2021-06-28 21:33:30,M,"[2579.0, 2605.0, 2492.0]",,,funniest mind australia debate finding three issue uncovered australia talk national survey asking 60000 australian 600 question come conclusion,51.0
25,2.0,,10054.0,Family,Australia Remastered: Nature's Great Divide,,,The hard line that separates the natural worlds of Asia from Australia is the leaping off point for amazing wild stories. The strong currents along the Wallace Line creates parallel narratives of fascinating differences.,"[""The narrow strait between the Indonesian islands of Bali and Lombok marks the boundary between the wild worlds of Asia and Australia. This is the story of life on each side of nature's great divide."", 'The Wallace Line divides separate worlds, where radically different animals live remarkably similar lives. This is the story of two parallel creations, and what happens when these worlds collide.', ""Safe behind the Wallace Line, life in Australia charted its own evolutionary course, in habitats defined by natural borders. This is the story of the wild kingdoms protected by Nature's Great Divide. (Final)""]","['ABC TV', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1955H001S00_619c51f6d1696_1920.jpg,"[""['Host Aaron Pedersen']""]","['ocean', 'informative', 'natural-world', 'animals', 'factual', 'science', 'explore', 'docuseries', 'family-viewing', 'nature', 'abc1', 'australia', 'environment', 'wildlife', 'docs']",2021-12-07 21:27:05,G,"[3240.0, 3240.0, 3200.0]",,,hard line separate natural world asia australia leaping point amazing wild story strong current along wallace line creates parallel narrative fascinating difference,54.0
26,12.0,Opera on Sydney Harbour: Carmen,322.0,Comedy,Opera on Sydney Harbour: Carmen,,Opera on Sydney Harbour: Carmen,"Opera Australia performs Bizet's Carmen, against the backdrop of Sydney Harbour. Naive soldier Don Jose abandons his childhood sweetheart and deserts the army when he falls under the spell of an alluring gypsy.","Opera Australia performs Bizet's Carmen, against the backdrop of Sydney Harbour. Naive soldier Don Jose abandons his childhood sweetheart and deserts the army when he falls under the spell of an alluring gypsy.","['ABC TV', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9546A001S00_6076451a49026_1280.jpg,"[""['Director Cameron Kirkpatrick']""]","['abc1', 'abcarts', 'arts', 'opera', 'performance', 'love', 'relationships', 'emotional', 'intense', 'compelling']",2021-06-18 07:00:00,PG,8467.0,,,opera australia performs bizet carmen backdrop sydney harbour naive soldier jose abandon childhood sweetheart desert army fall spell alluring gypsy,
26,1.0,The Merry Widow,297.0,Comedy,The Merry Widow,,The Merry Widow,"The Merry Widow is a lively tale of love, money and class, plays out against the glitter and opulence of the belle epoque. Commissioned and performed by The Australian Ballet. Music performed by Opera Australia Orchestra.","The Merry Widow is a lively tale of love, money and class, plays out against the glitter and opulence of the belle epoque. Commissioned and performed by The Australian Ballet. Music performed by Opera Australia Orchestra.","['ABC TV Plus', 'ABC ARTS', 'ARTS & CULTURE']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2295A001S00_60765708c363e_1920.jpg,['[]'],"['abc2', 'arts', 'abcarts', 'ballet', 'opera', 'entertainment', 'concert', 'performance', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'ns:be-entertained', 'ns:relieve-boredom', 'dance', 'music', 'love']",2021-06-18 07:00:00,G,5877.0,,,merry widow lively tale love money class play glitter opulence belle epoque commissioned performed australian ballet music performed opera australia orchestra,
27,2.0,Redfern Now (),293.0,Drama,Redfern Now (2014),,Redfern Now (2014),"When a young Aboriginal woman is assaulted and doesn't report it, it has consequences she never could have imagined. (2014)","When a young Aboriginal woman is assaulted and doesn't report it, it has consequences she never could have imagined.","['ABC TV', 'DRAMA', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/ip/IP1306H001S00_60937981cc7b2_1920.jpg,"[""['Cast Deb Mailman'"", ""'Wayne Blair'"", ""'Rarriwuy Hick'"", ""'Anthony Hayes']""]","['abc1', 'aussie', 'drama', 'a:established-parents', 'binge-worthy', 'a:home-duties', 'ns:be-entertained', 'a:older-sink-dink', 'a:retirees', 'a:working-parents\t', 'relationship-drama', 'indigenous', 'feature-length', 'aboriginal', 'revealing', 'compelling', 'emotional', 'australia', 'strong-female-lead', 'critically-acclaimed', 'relationships']",2021-06-30 07:00:00,M,5194.0,,,young aboriginal woman assaulted doesnt report consequence never could imagined 2014,
27,2.0,,10051.0,Panel Discussion,Australia Debates,,,"The funniest minds in Australia debate the findings of three issues uncovered by the Australia Talks national survey, asking 60,000 Australians 600 questions, and come to their own conclusions.","['Tom Cashman, Demi Lardner and Nat Damena argue the case that Pets are Better than People, against Mel Buttle, Dane Simpson and Lizzy Hoo arguing the negative. Moderated by Nikki Britton.', ""Arj Barker, Vidya Rajan and Suren Jayemanne argue the case that Younger Australians Have it Easier These Days, against Fiona O'Loughlin, Bridie Connell and Michael Hing arguing the negative. Moderated by Nikki Britton."", 'Steph Tisdell, Sam Campbell and Veronica Milsom argue the affirmative case that Social Media Should be Banned - against Nina Oyama, Danielle Walker and Blake Freeman arguing the negative. Moderated by Nikki Britton.']","['ABC TV Plus', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/fr/FR2011H003S00_60d9063606a5e_1920.jpg,"[""['Host Nikki Britton']""]","['ns:be-informed', 'public-affairs', 'current-affairs', 'interview', 'talk-show', 'abc2', 'panel', 'ns:be-entertained', 'australia', 'aussie', 'a:young-sink-dink', 'a:established-parents', 'investigation', 'a:older-sink-dink', 'revealing']",2021-06-28 21:33:30,M,"[2579.0, 2605.0, 2492.0]",,,funniest mind australia debate finding three issue uncovered australia talk national survey asking 60000 australian 600 question come conclusion,51.0
28,5.0,,10055.0,Family,Australia Remastered: Wild Australians,,,"Explore some of Australia's most iconic and fascinating animals. From mysterious orca to the iconic kangaroo, intelligent parrots and the secret lives of reptiles, all have evolved to survive across the Australian landscape.","['Echidnas and platypuses are unique, the only mammals in the world to share some traits with reptiles, such as laying eggs. Aaron Pedersen explains how they are highly-tuned to their environment.', ""Parrots are by far some of the world's most intelligent birds. Aaron Pedersen explores why these intelligent birds thrive in Australia, and what kind of impact their exceptional intellect has on our environment."", ""Known as the bulldozers of the bush, wombats are Australia's largest burrowing animals. Aaron Pedersen explores how their digging has transformed landscapes and changed the face of the continent."", ""Orcas are notorious for being merciless ocean killers, but as Aaron Pedersen explains, this is mostly a misunderstanding of what is one of Earth's most intelligent mammals, who live together in complex family groups."", 'The red kangaroo is iconic, but as Aaron Pedersen explains there is more to the kangaroo family than just one famous face. Explore how these marsupials spread across the continent, taking on a variety of shapes and forms.', ""There's more to Australia's reptiles than being cold-blooded killers. Aaron Pedersen explores intimate mating rituals and protective mothers as we scratch beneath the scales of our reptiles.""]","['ABC TV', 'ABC ME', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1847H006S00_5f445cb8542cc.jpg,"[""['Host Aaron Pedersen']""]","['ns:be-informed', 'natural-world', 'wildlife', 'a:older-sink-dink', 'family-viewing-abcme', 'factual', 'docuseries', 'explore', 'science-week', 'a:retirees', 'family-viewing', 'abcme-shoulder', 'a:established-parents', 'ns:bond', 'ns:understand', 'informative', 'animals', 'nature', 'australia', 'environment', 'docs', 'ocean', 'abc3', 'abc1']",2020-08-30 18:57:00,G,"[3310.0, 3330.0, 3285.0, 3185.0, 3230.0, 3294.0]",,,explore australia iconic fascinating animal mysterious orca iconic kangaroo intelligent parrot secret life reptile evolved survive across australian landscape,55.0
28,2.0,,10051.0,Panel Discussion,Australia Debates,,,"The funniest minds in Australia debate the findings of three issues uncovered by the Australia Talks national survey, asking 60,000 Australians 600 questions, and come to their own conclusions.","['Tom Cashman, Demi Lardner and Nat Damena argue the case that Pets are Better than People, against Mel Buttle, Dane Simpson and Lizzy Hoo arguing the negative. Moderated by Nikki Britton.', ""Arj Barker, Vidya Rajan and Suren Jayemanne argue the case that Younger Australians Have it Easier These Days, against Fiona O'Loughlin, Bridie Connell and Michael Hing arguing the negative. Moderated by Nikki Britton."", 'Steph Tisdell, Sam Campbell and Veronica Milsom argue the affirmative case that Social Media Should be Banned - against Nina Oyama, Danielle Walker and Blake Freeman arguing the negative. Moderated by Nikki Britton.']","['ABC TV Plus', 'PANEL & DISCUSSION']",https://cdn.iview.abc.net.au/thumbs/i/fr/FR2011H003S00_60d9063606a5e_1920.jpg,"[""['Host Nikki Britton']""]","['ns:be-informed', 'public-affairs', 'current-affairs', 'interview', 'talk-show', 'abc2', 'panel', 'ns:be-entertained', 'australia', 'aussie', 'a:young-sink-dink', 'a:established-parents', 'investigation', 'a:older-sink-dink', 'revealing']",2021-06-28 21:33:30,M,"[2579.0, 2605.0, 2492.0]",,,funniest mind australia debate finding three issue uncovered australia talk national survey asking 60000 australian 600 question come conclusion,51.0
29,8.0,Bronwyn Oliver: The Shadows Within,243.0,Documentary,Bronwyn Oliver: The Shadows Within,,Bronwyn Oliver: The Shadows Within,"This intimate documentary follows the journey of Bronwyn Oliver, a working-class girl from the country who became one of Australia's most influential contemporary sculptors.","This intimate documentary follows the journey of Bronwyn Oliver, a working-class girl from the country who became one of Australia's most influential contemporary sculptors.","['ABC TV Plus', 'ABC ARTS', 'ARTS & CULTURE', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC2014H001S00_6152912688858.jpg,['[]'],"['abc2', 'arts', 'abcarts', 'docs', 'factual', 'new-south-wales', 'inspirational', 'biography', 'behind-the-scenes', 'artists', 'sculpture', 'compelling', 'revealing', 'informative', 'gender', 'know-my-name', 'australia']",2021-10-13 21:03:54,PG,3567.0,,,intimate documentary follows journey bronwyn oliver workingclass girl country became one australia influential contemporary sculptor,
29,5.0,,10055.0,Family,Australia Remastered: Wild Australians,,,"Explore some of Australia's most iconic and fascinating animals. From mysterious orca to the iconic kangaroo, intelligent parrots and the secret lives of reptiles, all have evolved to survive across the Australian landscape.","['Echidnas and platypuses are unique, the only mammals in the world to share some traits with reptiles, such as laying eggs. Aaron Pedersen explains how they are highly-tuned to their environment.', ""Parrots are by far some of the world's most intelligent birds. Aaron Pedersen explores why these intelligent birds thrive in Australia, and what kind of impact their exceptional intellect has on our environment."", ""Known as the bulldozers of the bush, wombats are Australia's largest burrowing animals. Aaron Pedersen explores how their digging has transformed landscapes and changed the face of the continent."", ""Orcas are notorious for being merciless ocean killers, but as Aaron Pedersen explains, this is mostly a misunderstanding of what is one of Earth's most intelligent mammals, who live together in complex family groups."", 'The red kangaroo is iconic, but as Aaron Pedersen explains there is more to the kangaroo family than just one famous face. Explore how these marsupials spread across the continent, taking on a variety of shapes and forms.', ""There's more to Australia's reptiles than being cold-blooded killers. Aaron Pedersen explores intimate mating rituals and protective mothers as we scratch beneath the scales of our reptiles.""]","['ABC TV', 'ABC ME', 'DOCUMENTARY', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1847H006S00_5f445cb8542cc.jpg,"[""['Host Aaron Pedersen']""]","['ns:be-informed', 'natural-world', 'wildlife', 'a:older-sink-dink', 'family-viewing-abcme', 'factual', 'docuseries', 'explore', 'science-week', 'a:retirees', 'family-viewing', 'abcme-shoulder', 'a:established-parents', 'ns:bond', 'ns:understand', 'informative', 'animals', 'nature', 'australia', 'environment', 'docs', 'ocean', 'abc3', 'abc1']",2020-08-30 18:57:00,G,"[3310.0, 3330.0, 3285.0, 3185.0, 3230.0, 3294.0]",,,explore australia iconic fascinating animal mysterious orca iconic kangaroo intelligent parrot secret life reptile evolved survive across australian landscape,55.0
30,2.0,,10054.0,Family,Australia Remastered: Nature's Great Divide,,,The hard line that separates the natural worlds of Asia from Australia is the leaping off point for amazing wild stories. The strong currents along the Wallace Line creates parallel narratives of fascinating differences.,"[""The narrow strait between the Indonesian islands of Bali and Lombok marks the boundary between the wild worlds of Asia and Australia. This is the story of life on each side of nature's great divide."", 'The Wallace Line divides separate worlds, where radically different animals live remarkably similar lives. This is the story of two parallel creations, and what happens when these worlds collide.', ""Safe behind the Wallace Line, life in Australia charted its own evolutionary course, in habitats defined by natural borders. This is the story of the wild kingdoms protected by Nature's Great Divide. (Final)""]","['ABC TV', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/do/DO1955H001S00_619c51f6d1696_1920.jpg,"[""['Host Aaron Pedersen']""]","['ocean', 'informative', 'natural-world', 'animals', 'factual', 'science', 'explore', 'docuseries', 'family-viewing', 'nature', 'abc1', 'australia', 'environment', 'wildlife', 'docs']",2021-12-07 21:27:05,G,"[3240.0, 3240.0, 3200.0]",,,hard line separate natural world asia australia leaping point amazing wild story strong current along wallace line creates parallel narrative fascinating difference,54.0
30,4.0,Murray Whelan: The Brush Off,65.0,Movies,Murray Whelan: The Brush Off,,Murray Whelan: The Brush Off,"Political adviser to Australia's Minister of the Arts, Murray Whelan is dragged into a sordid underworld of corrupt politicians, self-made millionaires and art frauders as he investigates the suspicious death of an artist. (2004)","Political adviser to Australia's Minister of the Arts, Murray Whelan is dragged into a sordid underworld of corrupt politicians, self-made millionaires and art frauders as he investigates the suspicious death of an artist.","['ABC TV', 'DRAMA', 'MOVIES']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2817A001S00_60c185596f82a_1920.jpg,"[""['Director Sam Neill']""]","['abc1', 'australia', 'drama', 'crime', 'crime-drama', '2000s', 'canberra', 'action', 'aussie', 'corruption', 'detective', 'murder', 'mystery', 'compelling', 'fast-paced', 'funny', 'quirky', 'suspense', 'betrayal', 'hijinks', 'organised-crime', 'politics', 'a:established-parents', 'a:older-sink-dink', 'a:retirees', 'a:working-parents', 'ns:be-entertained', 'ns:relieve-boredom', 'feature-length', 'film', 'murray-whelan']",2021-06-25 07:00:00,M,5436.0,,,political adviser australia minister art murray whelan dragged sordid underworld corrupt politician selfmade millionaire art frauders investigates suspicious death artist 2004,
31,0.0,Fightback Farmers,259.0,Documentary,Fightback Farmers,,Fightback Farmers,"Facing the challenge of a lifetime, Australian farmers and fishers are banding together in a modern take on an old way of working together. Their goal is to save family farms from corporate takeover and protect a way of life.","Facing the challenge of a lifetime, Australian farmers and fishers are banding together in a modern take on an old way of working together. Their goal is to save family farms from corporate takeover and protect a way of life.","['ABC TV', 'REGIONAL AUSTRALIA', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2772A001S00_60cc2c752c013_1920.jpg,"[""['Director Kay Pavlou']""]","['abc1', 'regional', 'docs', 'factual', 'countryside', 'outback', 'farming', 'environment', 'agriculture', 'family', 'revealing', 'informative', 'a:retirees', 'a:older-sink-dink', 'ns:be-informed', 'ns:understand', 'australia']",2021-06-15 22:34:31,G,3336.0,,,facing challenge lifetime australian farmer fisher banding together modern take old way working together goal save family farm corporate takeover protect way life,
31,4.0,Can We Save The Reef?,152.0,Family,Can We Save The Reef?,,Can We Save The Reef?,An epic story of Australian and international scientists who are racing to understand our greatest natural wonder and employing cutting edge science in an attempt to save it.,An epic story of Australian and international scientists who are racing to understand our greatest natural wonder and employing cutting edge science in an attempt to save it.,"['ABC TV', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/sc/SC1606H001S00_5af52d51e535c_1280.jpg,['[]'],"['abc1', 'docs', 'nature', 'science', 'science-week', 'climate-change', 'environment', 'natural-world', 'ocean', 'your-planet', 'truedocs', 'family-viewing']",2018-05-12 14:58:55,G,3428.0,,,epic story australian international scientist racing understand greatest natural wonder employing cutting edge science attempt save,
32,0.0,Rulla's Connection to Country,274.0,Documentary,Rulla's Connection to Country,,Rulla's Connection to Country,"Indigenous Tasmanian man Rulla Kelly-Mansell tells the story of how his cultural connection to country helped him to overcome mental health challenges, a battle with cancer and isolation during the pandemic.","Indigenous Tasmanian man Rulla Kelly-Mansell tells the story of how his cultural connection to country helped him to overcome mental health challenges, a battle with cancer and isolation during the pandemic.","['ABC TV', 'REGIONAL AUSTRALIA', 'DOCUMENTARY', 'INDIGENOUS']",https://cdn.iview.abc.net.au/thumbs/i/rf/RF2102S001S00_61650fb99f2a1_1280.jpg,"[""['Cast Rulla Kelly-Mansell']""]","['abc1', 'regional', 'docs', 'factual', 'indigenous', 'aboriginal', 'culture', 'first-nations', 'revealing', 'compelling', 'mental-health', 'covid-19', 'tasmania', 'australia', 'environment', 'diversity', 'cald', 'real-life', 'emotional', 'empowerment']",2021-10-13 10:00:00,M,1690.0,,,indigenous tasmanian man rulla kellymansell tell story cultural connection country helped overcome mental health challenge battle cancer isolation pandemic,
32,0.0,Fightback Farmers,259.0,Documentary,Fightback Farmers,,Fightback Farmers,"Facing the challenge of a lifetime, Australian farmers and fishers are banding together in a modern take on an old way of working together. Their goal is to save family farms from corporate takeover and protect a way of life.","Facing the challenge of a lifetime, Australian farmers and fishers are banding together in a modern take on an old way of working together. Their goal is to save family farms from corporate takeover and protect a way of life.","['ABC TV', 'REGIONAL AUSTRALIA', 'DOCUMENTARY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2772A001S00_60cc2c752c013_1920.jpg,"[""['Director Kay Pavlou']""]","['abc1', 'regional', 'docs', 'factual', 'countryside', 'outback', 'farming', 'environment', 'agriculture', 'family', 'revealing', 'informative', 'a:retirees', 'a:older-sink-dink', 'ns:be-informed', 'ns:understand', 'australia']",2021-06-15 22:34:31,G,3336.0,,,facing challenge lifetime australian farmer fisher banding together modern take old way working together goal save family farm corporate takeover protect way life,
